MSA,Health Spending,stat,N,year
"Wheeling, WV-OH",1054,0.5,97,2004
"Wheeling, WV-OH",5909,0.9,97,2004
"Wheeling, WV-OH",7207,0.9,223,2005
"Wheeling, WV-OH",1000,0.5,223,2005
"Wheeling, WV-OH",2736,mean,223,2005
"Wheeling, WV-OH",2534,0.75,223,2005
"Wheeling, WV-OH",294,0.25,223,2005
"Wheeling, WV-OH",190,0.25,276,2006
"Wheeling, WV-OH",962,0.5,276,2006
"Wheeling, WV-OH",2957,0.75,276,2006
"Wheeling, WV-OH",7403,0.9,276,2006
"Wheeling, WV-OH",2954,mean,276,2006
"Wheeling, WV-OH",4274,mean,383,2007
"Wheeling, WV-OH",3885,0.75,383,2007
"Wheeling, WV-OH",1328,0.5,383,2007
"Wheeling, WV-OH",258,0.25,383,2007
"Wheeling, WV-OH",9964,0.9,383,2007
"Wheeling, WV-OH",3999,0.75,443,2008
"Wheeling, WV-OH",9333,0.9,443,2008
"Wheeling, WV-OH",239,0.25,443,2008
"Wheeling, WV-OH",4350,mean,443,2008
"Wheeling, WV-OH",1254,0.5,443,2008
"Wheeling, WV-OH",9397,0.9,460,2009
"Wheeling, WV-OH",355,0.25,460,2009
"Wheeling, WV-OH",4013,0.75,460,2009
"Wheeling, WV-OH",1321,0.5,460,2009
"Wheeling, WV-OH",3978,mean,460,2009
"Wheeling, WV-OH",10190,0.9,525,2010
"Wheeling, WV-OH",4349,mean,525,2010
"Wheeling, WV-OH",4437,0.75,525,2010
"Wheeling, WV-OH",1518,0.5,525,2010
"Wheeling, WV-OH",457,0.25,525,2010
"Wheeling, WV-OH",5687,0.75,490,2011
"Wheeling, WV-OH",12066,0.9,490,2011
"Wheeling, WV-OH",1772,0.5,490,2011
"Wheeling, WV-OH",470,0.25,490,2011
"Wheeling, WV-OH",5272,mean,490,2011
"Wheeling, WV-OH",4559,0.75,477,2012
"Wheeling, WV-OH",13595,0.9,477,2012
"Wheeling, WV-OH",1523,0.5,477,2012
"Wheeling, WV-OH",405,0.25,477,2012
"Wheeling, WV-OH",5581,mean,477,2012
"Wheeling, WV-OH",13523,0.9,439,2013
"Wheeling, WV-OH",5309,0.75,439,2013
"Wheeling, WV-OH",411,0.25,439,2013
"Wheeling, WV-OH",7178,mean,439,2013
"Wheeling, WV-OH",1530,0.5,439,2013
"Wheeling, WV-OH",1412,0.5,3559,2014
"Wheeling, WV-OH",4949,0.75,3559,2014
"Wheeling, WV-OH",295,0.25,3559,2014
"Wheeling, WV-OH",13074,0.9,3559,2014
"Wheeling, WV-OH",5940,mean,3559,2014
"Wheeling, WV-OH",13330,0.9,3494,2015
"Wheeling, WV-OH",292,0.25,3494,2015
"Wheeling, WV-OH",5716,mean,3494,2015
"Wheeling, WV-OH",1333,0.5,3494,2015
"Wheeling, WV-OH",5092,0.75,3494,2015
"Wheeling, WV-OH",5936,mean,3636,2016
"Wheeling, WV-OH",1293,0.5,3636,2016
"Wheeling, WV-OH",296,0.25,3636,2016
"Wheeling, WV-OH",14844,0.9,3636,2016
"Wheeling, WV-OH",4916,0.75,3636,2016
"Wichita Falls, TX",660,0.5,778,2003
"Wichita Falls, TX",138,0.25,778,2003
"Wichita Falls, TX",2373,0.75,778,2003
"Wichita Falls, TX",2617,mean,778,2003
"Wichita Falls, TX",6400,0.9,778,2003
"Wichita Falls, TX",3493,mean,985,2004
"Wichita Falls, TX",2772,0.75,985,2004
"Wichita Falls, TX",747,0.5,985,2004
"Wichita Falls, TX",110,0.25,985,2004
"Wichita Falls, TX",7302,0.9,985,2004
"Wichita Falls, TX",191,0.25,1035,2005
"Wichita Falls, TX",2865,0.75,1035,2005
"Wichita Falls, TX",3413,mean,1035,2005
"Wichita Falls, TX",808,0.5,1035,2005
"Wichita Falls, TX",7787,0.9,1035,2005
"Wichita Falls, TX",3913,mean,822,2006
"Wichita Falls, TX",977,0.5,822,2006
"Wichita Falls, TX",9121,0.9,822,2006
"Wichita Falls, TX",189,0.25,822,2006
"Wichita Falls, TX",3338,0.75,822,2006
"Wichita Falls, TX",3574,0.75,1016,2007
"Wichita Falls, TX",4684,mean,1016,2007
"Wichita Falls, TX",964,0.5,1016,2007
"Wichita Falls, TX",183,0.25,1016,2007
"Wichita Falls, TX",9300,0.9,1016,2007
"Wichita Falls, TX",10019,0.9,1032,2008
"Wichita Falls, TX",3572,0.75,1032,2008
"Wichita Falls, TX",190,0.25,1032,2008
"Wichita Falls, TX",904,0.5,1032,2008
"Wichita Falls, TX",4461,mean,1032,2008
"Wichita Falls, TX",12723,0.9,573,2009
"Wichita Falls, TX",4930,mean,573,2009
"Wichita Falls, TX",3944,0.75,573,2009
"Wichita Falls, TX",318,0.25,573,2009
"Wichita Falls, TX",1243,0.5,573,2009
"Wichita Falls, TX",14904,0.9,557,2010
"Wichita Falls, TX",6360,mean,557,2010
"Wichita Falls, TX",199,0.25,557,2010
"Wichita Falls, TX",999,0.5,557,2010
"Wichita Falls, TX",4051,0.75,557,2010
"Wichita Falls, TX",14062,0.9,552,2011
"Wichita Falls, TX",3736,0.75,552,2011
"Wichita Falls, TX",185,0.25,552,2011
"Wichita Falls, TX",6667,mean,552,2011
"Wichita Falls, TX",1268,0.5,552,2011
"Wichita Falls, TX",5693,mean,525,2012
"Wichita Falls, TX",4122,0.75,525,2012
"Wichita Falls, TX",1170,0.5,525,2012
"Wichita Falls, TX",13812,0.9,525,2012
"Wichita Falls, TX",245,0.25,525,2012
"Wichita Falls, TX",1035,0.5,767,2013
"Wichita Falls, TX",5529,mean,767,2013
"Wichita Falls, TX",3969,0.75,767,2013
"Wichita Falls, TX",221,0.25,767,2013
"Wichita Falls, TX",12888,0.9,767,2013
"Wichita Falls, TX",13057,0.9,6334,2014
"Wichita Falls, TX",241,0.25,6334,2014
"Wichita Falls, TX",5767,mean,6334,2014
"Wichita Falls, TX",3902,0.75,6334,2014
"Wichita Falls, TX",1134,0.5,6334,2014
"Wichita Falls, TX",224,0.25,4511,2015
"Wichita Falls, TX",14075,0.9,4511,2015
"Wichita Falls, TX",4325,0.75,4511,2015
"Wichita Falls, TX",1085,0.5,4511,2015
"Wichita Falls, TX",6234,mean,4511,2015
"Wichita Falls, TX",214,0.25,4298,2016
"Wichita Falls, TX",4306,0.75,4298,2016
"Wichita Falls, TX",13756,0.9,4298,2016
"Wichita Falls, TX",5831,mean,4298,2016
"Wichita Falls, TX",1133,0.5,4298,2016
"Wichita, KS",880,0.5,711,2003
"Wichita, KS",6733,0.9,711,2003
"Wichita, KS",3261,mean,711,2003
"Wichita, KS",240,0.25,711,2003
"Wichita, KS",2513,0.75,711,2003
"Wichita, KS",3385,0.75,2348,2004
"Wichita, KS",214,0.25,2348,2004
"Wichita, KS",1018,0.5,2348,2004
"Wichita, KS",4536,mean,2348,2004
"Wichita, KS",9223,0.9,2348,2004
"Wichita, KS",8596,0.9,1720,2005
"Wichita, KS",4284,mean,1720,2005
"Wichita, KS",980,0.5,1720,2005
"Wichita, KS",3178,0.75,1720,2005
"Wichita, KS",227,0.25,1720,2005
"Wichita, KS",3368,0.75,1770,2006
"Wichita, KS",3748,mean,1770,2006
"Wichita, KS",8693,0.9,1770,2006
"Wichita, KS",963,0.5,1770,2006
"Wichita, KS",203,0.25,1770,2006
"Wichita, KS",9014,0.9,1908,2007
"Wichita, KS",3655,0.75,1908,2007
"Wichita, KS",4425,mean,1908,2007
"Wichita, KS",206,0.25,1908,2007
"Wichita, KS",1052,0.5,1908,2007
"Wichita, KS",8370,0.9,2593,2008
"Wichita, KS",239,0.25,2593,2008
"Wichita, KS",3609,0.75,2593,2008
"Wichita, KS",1128,0.5,2593,2008
"Wichita, KS",4168,mean,2593,2008
"Wichita, KS",9168,0.9,2215,2009
"Wichita, KS",4069,mean,2215,2009
"Wichita, KS",3726,0.75,2215,2009
"Wichita, KS",1166,0.5,2215,2009
"Wichita, KS",276,0.25,2215,2009
"Wichita, KS",1067,0.5,2890,2010
"Wichita, KS",3342,0.75,2890,2010
"Wichita, KS",8985,0.9,2890,2010
"Wichita, KS",3830,mean,2890,2010
"Wichita, KS",262,0.25,2890,2010
"Wichita, KS",4040,mean,2907,2011
"Wichita, KS",3079,0.75,2907,2011
"Wichita, KS",220,0.25,2907,2011
"Wichita, KS",8159,0.9,2907,2011
"Wichita, KS",930,0.5,2907,2011
"Wichita, KS",1035,0.5,2832,2012
